Year,Item,Producer Price (USD/tonne),Consumer Price Index (2015=100),Production Value (1000 USD),Climate Emissions (kt),Input Price (USD)
2004,"Meat of goat, fresh or chilled (biological)",696.7300408695278,106.59895392219713,147006.97637628144,226.48401584963335,796.6957751786307
2020,Unmanufactured tobacco,664.5422356667202,103.06558096943088,137550.5543740306,172.43722405892194,796.2000388282307
2013,Palm kernels,649.2467961122372,94.40851335281111,141223.5587993182,136.75640253996355,761.4725623739116
2003,"Pistachios, in shell",654.3941815243875,76.21394888617213,148573.8824719176,261.627474019353,806.178844978041
2021,Rice,672.5264018959625,71.03793709670873,141709.73854478242,200.55786199497965,776.8397949566759
2022,Natural honey,640.6965594116372,94.15423103156176,143940.36143334463,0.0,824.9665792679036
2000,Plantains and cooking bananas,657.465080165224,84.41619690173476,149128.65810270328,147.41594892528607,767.1274959358298
2021,"Cow peas, dry",656.9894114066811,106.34556638549334,143767.29538672895,102.53108776420822,797.4361153320317
2022,"Onions and shallots, dry (excluding dehydrated)",736.2095975576947,103.74449778175263,150777.4364585454,131.74564047881395,751.9243838454844
2018,Rice,589.2584624648067,89.78748509371822,147741.54002989392,164.49891741890258,753.1591226577077
2007,"Cotton lint, ginned",667.0843190206552,75.19095615115492,148841.6416520861,189.4379627942067,779.4597576186695
2014,Rice,724.2437244472674,100.21768325438308,152868.05408615625,184.80382447050806,782.2825951377816
2020,"Groundnuts, excluding shelled",676.1282445867979,77.28740831824672,148262.34140553392,225.6291911930695,825.5613250443109
2014,Taro,695.075434865457,81.17969116631099,154357.46254481032,203.56545624026273,795.4349600592842
2008,Palm kernels,675.4677001158173,77.86541393704665,151219.5375076527,200.47288382110463,822.0949348027533
2020,Raw milk of cattle,652.4529092263298,90.47913468117467,144045.9639432913,181.8101535214931,788.6510648909887
2008,"Meat of chickens, fresh or chilled",605.2154326275569,110.10953502133239,153128.96646756996,236.07548000112445,808.3685004421288
2009,"Pistachios, in shell",678.6365812739133,92.48103695692105,147982.55619697832,155.92171020528352,781.7372904461441
2019,"Onions and shallots, dry (excluding dehydrated)",649.2047125247525,85.90836962385853,144689.82754916107,157.22037392806985,780.3773354025502
2020,"Seed cotton, unginned",648.4628484778651,69.67242605959531,148055.154569068,76.45686971620287,759.8297940061643
2008,"Meat of sheep, fresh or chilled (biological)",657.5032929834509,100.83851878122161,152224.86021441492,224.54373955533117,802.9618766615476
2002,"Seed cotton, unginned",724.818752861529,80.85058092134456,148938.4515636747,167.88924957587164,801.4884650785252
2019,"Beans, dry",744.6180369304434,94.31941429764542,155775.19025522057,318.415822673393,811.7930545302393
2010,Potatoes,678.9891487886763,87.24337077152435,152095.8788819577,151.45890277670648,800.54516252735
2005,"Cotton lint, ginned",658.5298939454724,105.12930830426554,149279.0262594744,176.16444383566613,836.7707163284016
2001,Maize (corn),637.156118139288,90.19810412984569,141532.8856787578,199.06078504525007,799.7673495180724
2006,"Cotton lint, ginned",686.5291155092063,91.6727546924282,145764.563522413,116.64053871539375,816.0833310712846
2017,Maize (corn),725.9600786647785,99.84285722210586,147021.54679121784,189.66292305879077,789.7646151245401
2001,"Meat of chickens, fresh or chilled (biological)",665.0526990520696,124.16075274422175,150146.38359855232,173.46860896768865,778.0773960984944
2016,"Beans, dry",601.1030294402275,105.88335396565229,149849.89129882454,156.5511278809875,810.6007001882549
2010,"Cassava, fresh",692.57440081729,91.22755841504483,147510.92814355504,230.36573530197973,794.4638370281153
2011,Unmanufactured tobacco,702.0349020063258,92.6046198695033,147264.97566934946,126.5481014692966,812.8876577031147
2018,Plantains and cooking bananas,624.8975414512488,84.68375810540745,150265.51056784394,185.48064301894047,803.3055276214158
2021,Natural rubber in primary forms,677.7674361727128,78.30671445747853,142370.29496431365,244.4687519340817,780.386530248719
2023,Natural honey,686.0096911469072,84.26538820427913,155140.80518871287,136.40444956701447,817.7335543380627
2006,Plantains and cooking bananas,670.2796916025561,80.97441555459483,136427.39166664623,156.89123823021444,778.8229977088288
2019,Bananas,648.7497830902636,102.35717576721225,153940.27350332373,289.0007655384208,808.7533220504323
2005,Potatoes,702.9510273697309,76.48872714223918,146437.29845033778,195.45509062263224,821.8790190150393
2020,Yams,660.3715182837637,112.55480843097463,151676.12516382156,146.4256635326985,788.554900016219
2023,Potatoes,627.9173257818263,103.83734576455642,148482.42826392665,211.86677536875328,819.3666858579685
2000,"Meat of pig with the bone, fresh or chilled (biological)",610.9886760927338,92.86417595078899,148393.3981470176,143.3308597852781,804.199133465586
2016,Yams,710.2983962628035,92.56142918225,149434.4984725962,93.48974115682583,813.2856723524475
2010,Sorghum,690.9728299569578,84.19743036605567,150708.4975379025,240.3537346280879,779.5116829624704
2021,Natural rubber in primary forms,675.1121170766993,96.60791618049043,145019.07195952738,116.58257415827866,800.5328014255972
2017,"Pistachios, in shell",659.2646715573002,108.8780369584028,151837.22174509478,294.32116861469393,768.0851705840321
2020,Natural rubber in primary forms,656.6029582367304,82.00930307643677,141240.87297456968,147.2689185917191,830.4728070907315
2016,Potatoes,640.2008112095759,69.55576867649302,146636.57322583298,278.39877144292217,755.9668303528321
2006,"Meat of pig with the bone, fresh or chilled (biological)",659.5292413260277,103.10492383312513,150843.07571382498,103.3019839388265,789.1517603919452
2016,"Groundnuts, excluding shelled",608.870294209219,97.42213962393097,151638.31399054304,223.01021667814203,777.6126249005298
2019,Bananas,650.3910010587688,75.75366798865628,148967.1703337706,196.72185101406188,809.740805088567
2008,Natural rubber in primary forms,663.1447851722914,81.5557794465622,144696.2639026849,213.62284864258697,834.7257157031206
2016,Unmanufactured tobacco,690.7693120785368,79.67008589952187,151146.7649843071,220.13667269864243,809.3450987582727
2019,Yams,671.2751167616233,81.68866597476024,143316.39489686984,146.84828025077078,855.4724707235492
2021,"Meat of pig with the bone, fresh or chilled (biological)",696.320604079091,87.70140869965616,155420.27146120815,106.29334526467946,768.6879932533454
2021,Natural honey,712.9469638162271,88.55844044606276,146239.87160496527,169.18965084786848,770.2231141339508
2007,Yams,704.2180134775473,82.79474518424706,138965.0976214338,182.88705024408608,778.3845121522141
2016,Potatoes,686.5882060841809,81.18419271777505,140689.80875238084,148.14330630705413,798.6716906904403
2006,"Cotton lint, ginned",672.8287910382478,89.12488485148324,146881.44427686153,185.6132358728225,775.7083492788572
2000,Palm kernels,643.0492704104174,95.07202303316738,147362.35244909386,188.2168139235664,781.2135416984216
2012,"Cotton lint, ginned",694.6712322042038,87.8122019648013,156511.50951721906,126.23421503763609,808.656467263068
2022,Tomatoes,722.8653321294701,109.9366553603935,141470.72940439245,191.48410144935266,771.4633591222458
2018,Taro,682.7360918523368,100.17796572658577,146860.53708898326,158.3749361800971,773.5828765251201
2023,"Hen eggs in shell, fresh",729.9906851156079,68.69396215739353,141366.11905705332,136.7364923546608,788.2760217247207
2018,Sweet potatoes,626.7057594209917,100.41256649148177,144199.95182639657,211.10429427602904,790.1579353677357
2016,Natural honey,637.848009119438,101.6398097490577,155083.08624281027,132.88597678015216,816.4471111289486
2012,Plantains and cooking bananas,698.1289558952722,86.0356254884111,140981.54497668362,148.90215786959305,778.2340018249598
2015,"Groundnuts, excluding shelled",680.4016169674218,70.12868620072663,149598.43821280275,175.33807987416216,781.8411971021043
2007,Taro,711.8863759599785,92.67765140144101,148627.76288753556,240.45111839754134,807.8801991101024
2018,"Meat of goat, fresh or chilled (biological)",672.0087614410221,92.44102023804031,146542.36896067255,181.3747412510443,812.2746832601898
2017,Cocoa beans,646.4336479869743,75.73195646227605,149260.4092084223,198.14995398856277,824.821286127054
2000,"Groundnuts, excluding shelled",666.0651133966729,70.78836176637493,140863.12418274715,156.85341056500457,805.6292038818173
2013,"Groundnuts, excluding shelled",626.4923915351122,91.24334681347237,154944.83863148137,167.81105614601233,798.8540779837588
2018,Raw milk of cattle,638.6151904699132,89.06049212951164,156287.4535680812,169.29167568884966,807.7475649194453
2014,Cocoa beans,701.6462306003646,86.29766953043807,146898.74958126017,186.40084916568063,790.8985406667513
2017,"Meat of sheep, fresh or chilled (biological)",698.6565330969125,91.30548898907554,158778.75674553137,156.93715871241636,790.7514448970126
2001,"Meat of pig with the bone, fresh or chilled (biological)",683.3630392070065,76.01500440296918,144668.086434714,238.73553163863986,760.7645905389471
2021,"Meat of goat, fresh or chilled (biological)",620.8405850340101,86.03434081728226,148665.386061745,153.0772254397223,814.1151159183089
2016,"Coffee, green",661.7208033974375,100.55652546948919,153822.67141133617,86.37348060456101,800.4759756855572
2017,"Coffee, green",635.7229140030228,87.30709880500464,144368.20379134905,308.87536758333033,811.7875821118884
2005,"Onions and shallots, dry (excluding dehydrated)",707.7689082764572,67.4770629333857,139755.4807980664,155.36710281764178,739.9305868949763
2018,"Meat of goat, fresh or chilled (biological)",654.9612466559462,85.46626584442039,138604.6407643693,237.39402671939678,795.3047626266513
2003,Natural honey,639.9004793393777,76.50427305767107,156967.3589119769,241.9750794628173,779.1291666569696
2000,"Beans, dry",673.366795616467,96.56369445719993,144018.1028392697,218.9962529773485,826.2740468809269
2007,Sorghum,653.2682769577859,97.33921106098035,145734.5422753711,161.83417638495928,808.5311350941988
2022,"Meat of chickens, fresh or chilled",716.9852279689354,67.67503063398351,141099.40570085833,186.06977835854653,800.9315050007334
2006,Cocoa beans,650.4285837367985,103.9418445690068,151404.92248910954,108.01002689958302,787.6081373977017
2002,"Hen eggs in shell, fresh",630.4960628860853,75.8738554910956,142755.42679634067,271.24292605574317,804.1909629871551
2009,Taro,607.8855051900988,115.94438436750924,144206.91095415698,129.1452374556959,777.6830841969601
2009,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",671.5493155904218,91.82500604276471,148160.8281895444,159.0404892277856,794.2522898308068
2018,"Cassava, fresh",655.6150072470864,73.86074753218654,141342.99645623573,176.68486171684194,784.6795290447737
2013,"Groundnuts, excluding shelled",629.6057724674724,75.42685894988375,145770.31474489247,166.36354962298137,841.576589884156
2001,Sweet potatoes,708.1497045004978,97.77807938708415,153674.27403997994,138.89187325015968,825.645751908339
2000,Maize (corn),692.4902650857015,86.68715166179831,148804.4980800479,241.4524899675638,817.5077464641788
2022,"Meat of chickens, fresh or chilled",671.6263742947074,91.10684136600186,147315.9375546054,219.24950153924337,766.440576341439
2022,"Meat of chickens, fresh or chilled",713.4026979879502,116.74835350072956,147737.54963978293,187.83789758111405,813.5299390302033
2017,"Meat of cattle with the bone, fresh or chilled (biological)",692.3489916647826,82.06798904683784,144717.5506125808,151.75788456499188,800.0001302873609
2006,"Hen eggs in shell, fresh",647.7872336172712,93.45609287570957,156643.98769123823,224.94933095705292,820.7159995748451
2007,"Groundnuts, excluding shelled",641.2963057431012,113.85431732086977,142602.44043979325,148.5121057259511,802.694698687061
2000,"Cow peas, dry",697.0123569964401,96.61435214226998,147717.85690228324,250.25512938172017,796.1124434637561
2022,"Beans, dry",684.3639193568448,68.45760897990388,147238.35392417762,177.29658313900077,800.9224827112533
2002,"Pistachios, in shell",677.5653437019441,100.13748518625601,151707.03862812926,233.22461371346515,760.1341309520712
2023,Palm kernels,647.077976576757,75.1116071435223,152179.0957864318,166.04452105565022,780.8987313411662
2022,"Pistachios, in shell",690.7113376729968,113.65876294126845,146503.13207002825,175.31219646687663,803.7135075585876
2007,Sorghum,649.8079441688058,80.2136359353043,148116.55855802883,233.00659043776272,819.0345639526538
2021,"Meat of chickens, fresh or chilled (biological)",669.4133110250139,137.09929262645895,148305.89986203334,281.4317949550516,785.2369344582798
2014,Raw milk of cattle,715.8812350544337,114.56728983518914,135302.51781461056,249.75387824007345,795.4306591872435
2004,"Coffee, green",652.6478835885199,80.60746146585429,138718.27808007473,215.59226833372188,764.2269478910143
2002,Taro,625.2832329506384,92.85685708529813,143637.90763885374,201.1997090127092,825.4330130515974
2018,Potatoes,640.8964949067209,103.86131423477592,143855.23271057924,146.3881028518481,818.5216314291846
2000,Taro,702.3018754634529,104.31155712367459,140666.81398264293,186.497024420101,809.2888491558662
2014,"Onions and shallots, dry (excluding dehydrated)",680.1148447842305,99.19169390991692,150411.13894933174,126.0830781649928,804.38292053714
2007,"Meat of sheep, fresh or chilled (biological)",668.6065893021616,111.33903556476562,146673.81819755095,190.5246440490681,827.2977780874581
2001,"Beans, dry",657.2000965034772,90.71211581075843,145589.7533555294,193.73807039950808,780.1465769582278
2002,Potatoes,687.0337078894199,87.05588498163347,140382.44971992666,73.69328029141981,777.9835656579891
2023,"Meat of chickens, fresh or chilled",646.9997651331175,87.35369019140481,146440.50177123965,173.67246782441472,817.4771925096508
2013,"Seed cotton, unginned",681.6428777221021,105.43224848985588,133529.80231247054,192.47928231928464,816.1330644186846
2023,"Cotton lint, ginned",650.5352735984355,98.03436561481367,145848.44453843439,167.55004450787828,772.3768850627391
2013,"Cassava, fresh",645.5431291045726,96.92590499562782,146979.14443650236,189.63797930765793,785.6195991529848
2010,Natural honey,653.3482876180739,104.4851637491317,147872.8010140711,104.64942519701368,830.02865940607
